ticker,exchange_suffix,name,sector,isin,euronext_symbol,mic,market_key,market,market_display,euronext_adn,url,source,source_date
FRE.MI,.MI,FRENDY ENERGY,,IT0004819857,FRE,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
FREY.PA,.PA,FREY,,FR0010588079,FREY,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
FRO.OL,.OL,FRONTLINE,,CY0200352116,FRO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
FRVIA.PA,.PA,FORVIA,,FR0000121147,FRVIA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
FSDV.PA,.PA,FSDV,,FR0000031973,FSDV,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
FTC.MI,.MI,FINANZA.TECH,,IT0005475162,FTC,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
FUM.MI,.MI,FRANCHI UMB MARMI,,IT0005335754,FUM,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
FUR.AS,.AS,FUGRO,,NL00150003E1,FUR,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
G.MI,.MI,GENERALI,,IT0000062072,G,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GAB.MI,.MI,GABETTI,,IT0005023038,GAB,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GAIN.MI,.MI,gAIn360,,IT0005672461,GAIN,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GALP.LS,.LS,GALP ENERGIA-NOM,,PTGAL0AM0009,GALP,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
GAM.PA,.PA,GAUMONT,,FR0000034894,GAM,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GAMB.MI,.MI,GAMBERO ROSSO,,IT0005122392,GAMB,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GBLB.BR,.BR,GBL,,BE0003797140,GBLB,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
GBT.PA,.PA,GUERBET,,FR0000032526,GBT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GCOM.MI,.MI,GIGLIO.COM,,IT0005453003,GCOM,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GDS.PA,.PA,RAMSAY GEN SANTE,,FR0000044471,GDS,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GE.MI,.MI,GEFRAN,,IT0003203947,GE,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GEA.PA,.PA,GEA GRENOBL.ELECT.,,FR0000053035,GEA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GEL.MI,.MI,GEL,,IT0005312365,GEL,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GEM.OL,.OL,GREEN MINERALS,,NO0010907744,GEM,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
GENO.OL,.OL,GENERAL OCEANS,,NO0013713115,GENO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
GENT.OL,.OL,GENTIAN DIAGNOSTIC,,NO0010748866,GENT,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
GEO.MI,.MI,GEOX,,IT0003697080,GEO,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GEOS.OL,.OL,GOLDEN ENERGY OFF,,NO0013228585,GEOS,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
GET.PA,.PA,GETLINK SE,,FR0010533075,GET,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GF.MI,.MI,GENERALFINANCE,,IT0005144784,GF,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GFC.PA,.PA,GECINA,,FR0010040865,GFC,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GHC.MI,.MI,GAROF HEALTH CARE,,IT0005345233,GHC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GIDBS.PA,.PA,EGIDE BSA,,FR001400TAW3,GIDBS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
GIGA.OL,.OL,GIGANTE SALMON,,NO0011013765,GIGA,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
GIMB.BR,.BR,GIMV,,BE0003699130,GIMB,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
GIS.MI,.MI,GISMONDI 1754,,IT0005391138,GIS,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GJAJ.PA,.PA,GROUPE JAJ,,FR0004010338,GJAJ,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GJF.OL,.OL,GJENSIDIGE FORSIKR,,NO0010582521,GJF,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
GKP.OL,.OL,GULF KEYSTONE PET,,BMG4209G2077,GKP,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
GL9.IR,.IR,GLANBIA PLC,,IE0000669501,GL9,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
GLE.PA,.PA,SOCIETE GENERALE,,FR0000130809,GLE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GLINT.LS,.LS,GLINTT,,PTPAD0AM0007,GLINT,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
GLO.PA,.PA,GL EVENTS,,FR0000066672,GLO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GM.MI,.MI,GENTILI MOSCONI,,IT0005531261,GM,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GML.MI,.MI,G.M. LEATHER,,IT0005498610,GML,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GMS.MI,.MI,GIOCAMONDO STUDY,,IT0005652489,GMS,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GNFT.PA,.PA,GENFIT,,FR0004163111,GNFT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GNRO.PA,.PA,GENEURO,,CH0308403085,GNRO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GOD.OL,.OL,GOODTECH,,NO0004913609,GOD,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
GPE.PA,.PA,GPE GROUP PIZZORNO,,FR0010214064,GPE,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GPI.MI,.MI,GPI,,IT0005221517,GPI,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GRAL.MI,.MI,GRIFAL,,IT0005332595,GRAL,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GRN.MI,.MI,GREEN OLEO,,IT0005549768,GRN,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GRONG.OL,.OL,GRONG SPAREBANK,,NO0010636491,GRONG,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
GROW.MI,.MI,GROWENS,,IT0005040354,GROW,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GRP.IR,.IR,GREENCOAT REN.,,IE00BF2NR112,GRP,XESM,dublin,Euronext Dublin,Euronext Growth Dublin,,,euronext_current_directory_csv_export,2026-05-10
GRVO.PA,.PA,GRAINES VOLTZ,,FR0000065971,GRVO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GSF.OL,.OL,GRIEG SEAFOOD,,NO0010365521,GSF,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
GSP.MI,.MI,GAS PLUS,,IT0004098510,GSP,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GT.MI,.MI,GT TALENT GROUP,,IT0005607699,GT,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
GTT.PA,.PA,GTT,,FR0011726835,GTT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GUI.PA,.PA,GUILLEMOT,,FR0000066722,GUI,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
GVR.IR,.IR,GLENVEAGH PROP.PLC,,IE00BD6JX574,GVR,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
GVS.MI,.MI,GVS,,IT0005411209,GVS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
GYL.OL,.OL,GYLDENDAL,,NO0004288200,GYL,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HAFBS.PA,.PA,HAFFNER ENERGY BSA,,FR001400Y4X9,HAFBS,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
HAFNI.OL,.OL,HAFNIA LIMITED,,SGXZ53070850,HAFNI,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HAL.AS,.AS,HAL TRUST,,BMG455841020,HAL,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HAUTO.OL,.OL,HÖEGH AUTOLINERS,,NO0011082075,HAUTO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HAV.OL,.OL,HAV GROUP,,NO0010931918,HAV,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
HAVAS.AS,.AS,HAVAS,,NL0015002K83,HAVAS,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HAVI.OL,.OL,HAVILA SHIPPING,,NO0010257728,HAVI,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HBC.OL,.OL,HOFSETH BIOCARE,,NO0010598683,HBC,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HCO.PA,.PA,HIGH CO,,FR0000054231,HCO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
HDF.PA,.PA,HDF,,FR0014003VY4,HDF,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
HDLY.OL,.OL,HUDDLY,,NO0013470534,HDLY,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
HDP.PA,.PA,HOTELS DE PARIS,,FR0004165801,HDP,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
HEIA.AS,.AS,HEINEKEN,,NL0000009165,HEIA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HEIJM.AS,.AS,HEIJMANS KON,,NL0009269109,HEIJM,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HEIO.AS,.AS,HEINEKEN HOLDING,,NL0000008977,HEIO,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HELG.OL,.OL,SPBK1 HELGELAND,,NO0010029804,HELG,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HER.MI,.MI,HERA,,IT0001250932,HER,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
HERMA.OL,.OL,HERMANA HOLDING,,NO0013401380,HERMA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HEX.OL,.OL,HEXAGON COMPOSITES,,NO0003067902,HEX,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HGSB.OL,.OL,HAUGESUND SPB,,NO0010764053,HGSB,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HIK.MI,.MI,HAIKI+,,IT0005628778,HIK,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
HKY.OL,.OL,HAVILA KYSTRUTEN,,NO0013696799,HKY,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
HLX.MI,.MI,HELYX INDUSTRIES,,IT0005451213,HLX,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
HMSO.IR,.IR,HAMMERSON PLC,,GB00BRJQ8J25,HMSO,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
HO.PA,.PA,THALES,,FR0000121329,HO,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
HOLCO.AS,.AS,HOLLAND COLOURS,,NL0000440311,HOLCO,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HOMI.BR,.BR,HOME INVEST BE.,,BE0974409410,HOMI,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
HPUR.OL,.OL,HEXAGON PURUS,,NO0010904923,HPUR,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HQF.MI,.MI,HIGH QUALITY FOOD,,IT0005450694,HQF,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
HSHP.OL,.OL,HIMALAYA SHIPPING,,BMG4660A1036,HSHP,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HSPG.OL,.OL,HØLAND OG SETSKOG,,NO0010012636,HSPG,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HSW.IR,.IR,HOSTELWORLD GROUP,,GB00BYYN4225,HSW,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
HUDL.OL,.OL,HUDDLESTOCK FINTEC,,NO0010859648,HUDL,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
HUNT.OL,.OL,HUNTER GROUP,,NO0012953720,HUNT,XOSL,oslo,Oslo Børs,Euronext Expand Oslo,,,euronext_current_directory_csv_export,2026-05-10
HWK.AS,.AS,HAWICK DATA NV,,NL0010556726,HWK,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HYDRA.AS,.AS,HYDRATEC,,NL0009391242,HYDRA,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
HYL.BR,.BR,HYLORIS,,BE0974363955,HYL,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
HYN.OL,.OL,HYNION,,NO0010920945,HYN,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
HYPRO.OL,.OL,HYDROGENPRO,,NO0010892359,HYPRO,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
HYSG.BR,.BR,HYBRID SOFTWARE GR,,GB00BYN5BY03,HYSG,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
HZY.MI,.MI,HOMIZY,,IT0005468662,HZY,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
IAM.PA,.PA,MAROC TELECOM,,MA0000011488,IAM,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IB.MI,.MI,INIZIAT BRESCIANE,,IT0005037905,IB,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
IBAB.BR,.BR,IBA,,BE0003766806,IBAB,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
IBRKA.PA,.PA,CALIBRE BSA K2A,,FR0013507985,IBRKA,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
IBRKB.PA,.PA,CALIBRE BSA K2B,,FR0013508009,IBRKB,XPAR,paris,Euronext Paris,Euronext Growth Paris,,,euronext_current_directory_csv_export,2026-05-10
IBS.LS,.LS,"IBERSOL,SGPS",,PTIBS0AM0008,IBS,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
ICAD.PA,.PA,ICADE,,FR0000035081,ICAD,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ICC.MI,.MI,INTERNAT CARE COMP,,IT0005469371,ICC,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ICF.MI,.MI,IND CHIMICHE FORES,,IT0005416281,ICF,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ICOP.MI,.MI,I.CO.P.,,IT0001214433,ICOP,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ICOS.MI,.MI,INTERCOS,,IT0005455875,ICOS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IDEX.OL,.OL,IDEX BIOMETRICS,,NO0013536078,IDEX,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
IDIP.PA,.PA,IDI,,FR0000051393,IDIP,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IDL.PA,.PA,ID LOGISTICS GROUP,,FR0010929125,IDL,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IDNTT.MI,.MI,IDNTT,,CH1118852594,IDNTT,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
IEG.MI,.MI,ITALIAN EXHIBITION,,IT0003411417,IEG,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IEP.BR,.BR,IEP INVEST,,BE0003748622,IEP,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
IF.MI,.MI,BANCA IFIS,,IT0003188064,IF,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IG.MI,.MI,ITALGAS,,IT0005211237,IG,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IGD.MI,.MI,IGD,,IT0005322612,IGD,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IGV.MI,.MI,I GRANDI VIAGGI,,IT0005108219,IGV,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ILLA.MI,.MI,ILLA,,IT0005578395,ILLA,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ILP.MI,.MI,ILPRA,,IT0005359101,ILP,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
IMCD.AS,.AS,IMCD,,NL0010801007,IMCD,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
IMD.MI,.MI,I.M.D.,,IT0005549255,IMD,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
IMDA.PA,.PA,IMMOB.DASSAULT,,FR0000033243,IMDA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IMMO.BR,.BR,IMMOBEL,,BE0003599108,IMMO,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
IMMOU.BR,.BR,IMMO MOURY,,BE0003893139,IMMOU,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
IMS.MI,.MI,IMMSI,,IT0001413837,IMS,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
INC.MI,.MI,INNOVATEC,,IT0005412298,INC,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
INCLU.BR,.BR,INCLUSIO SA/NV,,BE0974374069,INCLU,XBRU,brussels,Euronext Brussels,Euronext Brussels,,,euronext_current_directory_csv_export,2026-05-10
INDB.MI,.MI,INDEL B,,IT0005245508,INDB,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
INDCT.OL,.OL,INDUCT,,NO0010536048,INDCT,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
INEA.PA,.PA,FONCIERE INEA,,FR0010341032,INEA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
INF.PA,.PA,INFOTEL,,FR0000071797,INF,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
INGA.AS,.AS,ING GROEP N.V.,,NL0011821202,INGA,XAMS,amsterdam,Euronext Amsterdam,"Euronext Amsterdam, Brussels",,,euronext_current_directory_csv_export,2026-05-10
INIFY.OL,.OL,INIFY LABORATORIES,,SE0017486103,INIFY,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
ININ.OL,.OL,ININ GROUP,,NO0010864036,ININ,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
INPHI.AS,.AS,PHILIPS BUY BACK,,NL0000009322,INPHI,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
INPST.AS,.AS,INPOST,,LU2290522684,INPST,XAMS,amsterdam,Euronext Amsterdam,Euronext Amsterdam,,,euronext_current_directory_csv_export,2026-05-10
INSTA.OL,.OL,INSTABANK,,NO0010762792,INSTA,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
INW.MI,.MI,INWIT,,IT0005090300,INW,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IOT.MI,.MI,SECO,,IT0005438046,IOT,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IOX.OL,.OL,INTEROIL EXPL PROD,,NO0013119255,IOX,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
IP.MI,.MI,INTERPUMP GROUP,,IT0001078911,IP,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IPH.PA,.PA,INNATE PHARMA,,FR0010331421,IPH,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IPN.PA,.PA,IPSEN,,FR0010259150,IPN,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IPR.LS,.LS,"IMPRESA,SGPS",,PTIPR0AM0000,IPR,XLIS,lisbon,Euronext Lisbon,Euronext Lisbon,,,euronext_current_directory_csv_export,2026-05-10
IPS.PA,.PA,IPSOS,,FR0000073298,IPS,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IR5B.IR,.IR,IRISH CONT. GP.,,IE00BLP58571,IR5B,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
IRC.MI,.MI,IRCE,,IT0001077780,IRC,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IRE.MI,.MI,IREN,,IT0003027817,IRE,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
IRES.IR,.IR,IRISH RES. PROP.,,IE00BJ34P519,IRES,XESM,dublin,Euronext Dublin,Euronext Dublin,,,euronext_current_directory_csv_export,2026-05-10
ISC.MI,.MI,ISCC FINTECH,,IT0005474108,ISC,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ISLAX.OL,.OL,ICELANDIC SALMON,,NO0010724701,ISLAX,XOSL,oslo,Oslo Børs,Euronext Growth Oslo,,,euronext_current_directory_csv_export,2026-05-10
ISP.MI,.MI,INTESA SANPAOLO,,IT0000072618,ISP,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ITD.MI,.MI,INTRED,,IT0005337818,ITD,MTAA,milan,Euronext Milan,Euronext Growth Milan,,,euronext_current_directory_csv_export,2026-05-10
ITERA.OL,.OL,ITERA,,NO0010001118,ITERA,XOSL,oslo,Oslo Børs,Oslo Børs,,,euronext_current_directory_csv_export,2026-05-10
ITM.MI,.MI,ITALMOBILIARE,,IT0005253205,ITM,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ITP.PA,.PA,INTERPARFUMS,,FR0004024222,ITP,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
ITW.MI,.MI,IT WAY,,IT0003057624,ITW,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
ITXT.PA,.PA,INTEXA,,FR0000064958,ITXT,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IVA.PA,.PA,INVENTIVA,,FR0013233012,IVA,XPAR,paris,Euronext Paris,Euronext Paris,,,euronext_current_directory_csv_export,2026-05-10
IVG.MI,.MI,IVECO GROUP,,NL0015000LU4,IVG,MTAA,milan,Euronext Milan,Euronext Milan,,,euronext_current_directory_csv_export,2026-05-10
